fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
2023-05-11,45.0,1262.0,61.0,1,1213.0,77.0,146.0,41.0,30.0
2023-05-12,50.0,1303.0,57.0,1,723.0,90.0,417.0,72.0,18.0
2023-05-13,39.0,1202.0,131.0,0,387.0,25.0,252.0,36.0,14.0
2023-05-14,42.0,1227.0,72.0,0,1991.0,96.0,106.0,98.0,20.0
2023-05-15,56.0,1420.0,51.0,1,995.0,51.0,159.0,102.0,27.0
2023-05-16,47.0,1277.0,91.0,1,1239.0,27.0,1.0,80.0,23.0
2023-05-17,51.0,1346.0,67.0,0,965.0,35.0,61.0,13.0,28.0
2023-05-18,34.0,1124.0,42.0,1,1318.0,19.0,208.0,81.0,31.0
2023-05-19,52.0,1234.0,146.0,0,754.0,15.0,31.0,21.0,25.0
2023-05-20,40.0,1320.0,39.0,0,761.0,72.0,387.0,78.0,23.0
2023-05-21,42.0,1224.0,139.0,1,799.0,1.0,311.0,78.0,26.0
2023-05-22,42.0,1281.0,36.0,1,952.0,22.0,282.0,46.0,20.0
2023-05-23,48.0,1177.0,105.0,1,1042.0,68.0,439.0,66.0,44.0
2023-05-24,41.0,1226.0,57.0,0,1478.0,100.0,338.0,50.0,35.0
2023-05-25,36.0,1172.0,35.0,1,1225.0,46.0,370.0,51.0,42.0
2023-05-26,52.0,1281.0,108.0,0,1853.0,43.0,179.0,52.0,26.0
2023-05-27,42.0,1235.0,137.0,1,751.0,23.0,28.0,48.0,28.0
2023-05-28,34.0,1245.0,131.0,1,1651.0,99.0,247.0,33.0,27.0
2023-05-29,64.0,1210.0,148.0,0,1027.0,85.0,164.0,29.0,34.0
2023-05-30,42.0,1217.0,65.0,0,990.0,32.0,416.0,85.0,42.0
2023-05-31,31.0,1274.0,84.0,1,1515.0,63.0,101.0,40.0,34.0
2023-06-01,41.0,1192.0,75.0,0,1954.0,93.0,444.0,42.0,41.0
2023-06-02,46.0,1380.0,126.0,1,1899.0,50.0,274.0,58.0,13.0
2023-06-03,46.0,1396.0,91.0,1,876.0,57.0,428.0,59.0,52.0
2023-06-04,42.0,1236.0,71.0,1,1960.0,87.0,453.0,76.0,32.0
2023-06-05,53.0,1255.0,83.0,1,561.0,30.0,403.0,76.0,20.0
2023-06-06,54.0,1178.0,108.0,1,871.0,64.0,220.0,46.0,42.0
2023-06-07,34.0,1293.0,138.0,1,1051.0,10.0,95.0,64.0,28.0
2023-06-08,47.0,1281.0,65.0,1,1793.0,12.0,250.0,18.0,27.0
2023-06-09,44.0,1243.0,132.0,0,711.0,3.0,225.0,28.0,31.0
2023-06-10,47.0,1146.0,80.0,1,786.0,56.0,287.0,66.0,16.0
2023-06-11,49.0,1222.0,71.0,1,1237.0,20.0,385.0,64.0,29.0
2023-06-12,38.0,1226.0,135.0,1,1364.0,34.0,191.0,37.0,28.0
2023-06-13,40.0,1321.0,58.0,0,1415.0,45.0,369.0,69.0,20.0
2023-06-14,51.0,1197.0,34.0,1,711.0,48.0,247.0,108.0,35.0
2023-06-15,45.0,1282.0,116.0,0,276.0,4.0,309.0,54.0,31.0
2023-06-16,39.0,1264.0,71.0,0,2009.0,61.0,9.0,53.0,35.0
2023-06-17,61.0,1208.0,120.0,1,1783.0,90.0,113.0,28.0,44.0
2023-06-18,40.0,1259.0,97.0,1,1467.0,18.0,115.0,75.0,18.0
2023-06-19,36.0,1256.0,60.0,0,1208.0,47.0,278.0,104.0,23.0
2023-06-20,47.0,1304.0,32.0,1,721.0,93.0,92.0,29.0,40.0
2023-06-21,32.0,1128.0,131.0,1,373.0,66.0,292.0,42.0,23.0
2023-06-22,34.0,1295.0,111.0,1,1273.0,78.0,106.0,65.0,21.0
2023-06-23,54.0,1175.0,133.0,0,1169.0,54.0,234.0,98.0,28.0
2023-06-24,45.0,1265.0,85.0,0,1395.0,90.0,28.0,29.0,40.0
2023-06-25,41.0,1374.0,148.0,1,488.0,31.0,318.0,41.0,26.0
2023-06-26,56.0,1258.0,139.0,1,670.0,90.0,175.0,37.0,23.0
2023-06-27,48.0,1334.0,74.0,0,1312.0,22.0,46.0,64.0,37.0
2023-06-28,55.0,1305.0,98.0,0,1798.0,7.0,299.0,39.0,26.0
2023-06-29,42.0,1271.0,131.0,0,383.0,77.0,389.0,88.0,40.0
2023-06-30,40.0,1212.0,39.0,0,909.0,66.0,118.0,65.0,41.0
2023-07-01,43.0,1355.0,31.0,1,416.0,57.0,44.0,37.0,22.0
2023-07-02,38.0,1326.0,47.0,1,1642.0,85.0,338.0,-19.0,34.0
2023-07-03,37.0,1233.0,76.0,0,1902.0,37.0,122.0,38.0,45.0
2023-07-04,44.0,1235.0,48.0,1,1914.0,3.0,172.0,50.0,15.0
2023-07-05,44.0,1211.0,43.0,0,1731.0,19.0,9.0,85.0,26.0
2023-07-06,37.0,1309.0,121.0,0,1613.0,84.0,284.0,40.0,29.0
2023-07-07,41.0,1375.0,32.0,0,886.0,76.0,115.0,61.0,33.0
2023-07-08,49.0,1185.0,66.0,0,1571.0,63.0,27.0,75.0,23.0
2023-07-09,45.0,1230.0,83.0,0,894.0,11.0,40.0,56.0,30.0
2023-07-10,50.0,1185.0,52.0,1,553.0,14.0,281.0,30.0,34.0
2023-07-11,39.0,1320.0,59.0,1,595.0,94.0,124.0,68.0,26.0
2023-07-12,37.0,1326.0,89.0,1,1047.0,67.0,353.0,41.0,20.0
2023-07-13,49.0,1246.0,129.0,1,1589.0,10.0,136.0,34.0,16.0
2023-07-14,41.0,1280.0,142.0,1,1271.0,10.0,186.0,28.0,27.0
2023-07-15,40.0,1346.0,41.0,1,837.0,89.0,416.0,81.0,27.0
2023-07-16,46.0,1340.0,81.0,1,1694.0,33.0,150.0,28.0,29.0
2023-07-17,50.0,1217.0,126.0,0,2077.0,49.0,432.0,33.0,37.0
2023-07-18,39.0,1311.0,56.0,1,807.0,82.0,289.0,61.0,16.0
2023-07-19,52.0,1135.0,83.0,1,1917.0,37.0,169.0,49.0,11.0
2023-07-20,57.0,1302.0,58.0,0,495.0,13.0,237.0,66.0,24.0
2023-07-21,46.0,1226.0,53.0,0,550.0,62.0,426.0,107.0,18.0
2023-07-22,56.0,1334.0,115.0,1,1008.0,7.0,64.0,55.0,23.0
2023-07-23,33.0,1188.0,65.0,1,780.0,47.0,332.0,57.0,13.0
2023-07-24,39.0,1186.0,145.0,0,1640.0,34.0,335.0,51.0,30.0
2023-07-25,45.0,1210.0,85.0,1,1486.0,28.0,152.0,62.0,28.0
2023-07-26,46.0,1165.0,144.0,0,1301.0,92.0,69.0,24.0,27.0
2023-07-27,42.0,1240.0,38.0,0,611.0,41.0,86.0,49.0,36.0
2023-07-28,61.0,1256.0,99.0,1,2070.0,36.0,328.0,32.0,29.0
2023-07-29,52.0,1172.0,131.0,1,569.0,33.0,162.0,20.0,36.0
2023-07-30,35.0,1338.0,46.0,0,227.0,60.0,10.0,76.0,19.0
2023-07-31,54.0,1176.0,141.0,0,1007.0,57.0,43.0,48.0,24.0
2023-08-01,50.0,1180.0,111.0,1,555.0,12.0,2.0,46.0,22.0
2023-08-02,49.0,1366.0,40.0,1,974.0,42.0,452.0,41.0,35.0
2023-08-03,42.0,1209.0,105.0,0,2098.0,99.0,194.0,11.0,19.0
2023-08-04,34.0,1121.0,58.0,0,1481.0,4.0,221.0,91.0,26.0
2023-08-05,56.0,1234.0,98.0,1,313.0,21.0,361.0,22.0,29.0
2023-08-06,43.0,1219.0,113.0,0,394.0,71.0,324.0,68.0,27.0
2023-08-07,59.0,1320.0,111.0,0,844.0,90.0,166.0,39.0,28.0
2023-08-08,58.0,1326.0,50.0,1,1181.0,75.0,192.0,40.0,22.0
2023-08-09,53.0,1242.0,100.0,0,274.0,95.0,436.0,31.0,33.0
2023-08-10,43.0,1216.0,120.0,1,315.0,92.0,175.0,93.0,20.0
2023-08-11,60.0,1183.0,109.0,1,1948.0,26.0,237.0,77.0,20.0
2023-08-12,50.0,1160.0,55.0,1,1847.0,77.0,310.0,49.0,24.0
2023-08-13,35.0,1262.0,48.0,1,1705.0,99.0,303.0,10.0,22.0
2023-08-14,49.0,1191.0,96.0,0,237.0,45.0,327.0,19.0,23.0
2023-08-15,54.0,1345.0,60.0,0,806.0,81.0,121.0,67.0,23.0
2023-08-16,39.0,1266.0,48.0,0,524.0,15.0,73.0,32.0,16.0
2023-08-17,48.0,1228.0,84.0,0,846.0,89.0,58.0,79.0,39.0
2023-08-18,38.0,1254.0,106.0,1,667.0,71.0,14.0,80.0,14.0
2023-08-19,52.0,1303.0,33.0,0,1135.0,56.0,426.0,50.0,26.0
2023-08-20,39.0,1291.0,124.0,0,1430.0,87.0,75.0,21.0,39.0
2023-08-21,41.0,1320.0,114.0,1,2022.0,77.0,191.0,53.0,31.0
2023-08-22,49.0,1230.0,107.0,1,2039.0,55.0,342.0,51.0,31.0
2023-08-23,42.0,1289.0,97.0,0,726.0,86.0,219.0,52.0,26.0
2023-08-24,47.0,1259.0,110.0,0,1358.0,97.0,338.0,77.0,24.0
2023-08-25,43.0,1342.0,84.0,0,1640.0,67.0,185.0,25.0,39.0
2023-08-26,53.0,1367.0,45.0,0,483.0,42.0,269.0,73.0,16.0
2023-08-27,51.0,1348.0,95.0,1,1060.0,80.0,462.0,29.0,23.0
2023-08-28,35.0,1287.0,49.0,0,467.0,91.0,285.0,47.0,43.0
2023-08-29,41.0,1350.0,94.0,1,1951.0,7.0,184.0,33.0,18.0
2023-08-30,36.0,1154.0,87.0,1,1242.0,42.0,251.0,34.0,15.0
2023-08-31,37.0,1189.0,141.0,1,959.0,53.0,211.0,24.0,21.0
2023-09-01,43.0,1251.0,107.0,0,1130.0,46.0,62.0,3.0,31.0
2023-09-02,45.0,1189.0,45.0,1,1048.0,52.0,404.0,67.0,29.0
2023-09-03,52.0,1160.0,103.0,0,1141.0,68.0,233.0,70.0,19.0
2023-09-04,39.0,1159.0,112.0,0,1794.0,100.0,28.0,58.0,23.0
2023-09-05,48.0,1171.0,76.0,0,365.0,15.0,52.0,55.0,27.0
2023-09-06,47.0,1234.0,40.0,1,579.0,59.0,128.0,67.0,17.0
2023-09-07,40.0,1342.0,86.0,1,1526.0,29.0,293.0,54.0,33.0
2023-09-08,46.0,1224.0,114.0,1,2079.0,26.0,433.0,57.0,20.0
2023-09-09,46.0,1263.0,40.0,1,1197.0,83.0,148.0,68.0,28.0
2023-09-10,42.0,1271.0,110.0,0,1907.0,99.0,141.0,23.0,34.0
2023-09-11,43.0,1209.0,103.0,1,446.0,22.0,109.0,39.0,30.0
2023-09-12,45.0,1310.0,83.0,0,1623.0,63.0,454.0,70.0,28.0
2023-09-13,49.0,1239.0,121.0,1,1005.0,50.0,136.0,73.0,25.0
2023-09-14,52.0,1282.0,110.0,1,1686.0,37.0,340.0,18.0,16.0
2023-09-15,54.0,1324.0,61.0,0,1322.0,59.0,246.0,46.0,31.0
2023-09-16,35.0,1430.0,145.0,1,735.0,59.0,279.0,50.0,32.0
2023-09-17,43.0,1208.0,35.0,0,982.0,44.0,177.0,39.0,31.0
2023-09-18,51.0,1211.0,49.0,1,1063.0,55.0,357.0,18.0,21.0
2023-09-19,49.0,1205.0,36.0,0,1573.0,74.0,6.0,20.0,35.0
2023-09-20,45.0,1200.0,141.0,0,408.0,63.0,294.0,62.0,32.0
2023-09-21,58.0,1178.0,145.0,0,967.0,50.0,277.0,128.0,17.0
2023-09-22,42.0,1180.0,33.0,0,755.0,45.0,7.0,64.0,16.0
2023-09-23,62.0,1254.0,93.0,0,726.0,78.0,23.0,97.0,33.0
2023-09-24,59.0,1314.0,83.0,1,300.0,23.0,407.0,60.0,32.0
2023-09-25,48.0,1269.0,84.0,0,414.0,91.0,32.0,48.0,12.0
2023-09-26,48.0,1286.0,30.0,0,1730.0,11.0,210.0,46.0,32.0
2023-09-27,47.0,1111.0,79.0,0,1546.0,21.0,188.0,73.0,27.0
2023-09-28,40.0,1230.0,94.0,1,580.0,94.0,190.0,23.0,27.0
2023-09-29,49.0,1283.0,63.0,1,1413.0,16.0,152.0,27.0,16.0
2023-09-30,35.0,1262.0,91.0,1,1906.0,50.0,352.0,-1.0,24.0
2023-10-01,42.0,1208.0,139.0,1,877.0,59.0,335.0,36.0,7.0
2023-10-02,42.0,1217.0,45.0,1,1427.0,60.0,291.0,38.0,24.0
2023-10-03,64.0,1166.0,104.0,0,514.0,57.0,251.0,62.0,21.0
2023-10-04,64.0,1348.0,107.0,0,2090.0,41.0,8.0,89.0,17.0
2023-10-05,57.0,1250.0,143.0,0,619.0,73.0,20.0,63.0,18.0
2023-10-06,49.0,1339.0,83.0,1,414.0,48.0,395.0,53.0,20.0
2023-10-07,59.0,1335.0,78.0,1,662.0,64.0,97.0,62.0,30.0
2023-10-08,67.0,1257.0,68.0,0,1769.0,62.0,149.0,32.0,17.0
2023-10-09,49.0,1300.0,140.0,0,977.0,19.0,0.0,68.0,28.0
2023-10-10,50.0,1239.0,40.0,0,894.0,32.0,20.0,48.0,28.0
2023-10-11,45.0,1302.0,88.0,1,284.0,76.0,83.0,76.0,8.0
2023-10-12,64.0,1284.0,82.0,1,981.0,42.0,18.0,61.0,39.0
2023-10-13,64.0,1130.0,93.0,1,1334.0,52.0,197.0,69.0,18.0
2023-10-14,50.0,1261.0,95.0,1,985.0,19.0,423.0,78.0,28.0
2023-10-15,44.0,1215.0,148.0,0,1426.0,66.0,88.0,121.0,29.0
2023-10-16,74.0,1155.0,37.0,0,230.0,34.0,199.0,78.0,14.0
2023-10-17,56.0,1226.0,53.0,0,486.0,6.0,446.0,67.0,29.0
2023-10-18,42.0,1297.0,139.0,0,294.0,79.0,232.0,58.0,26.0
2023-10-19,49.0,1178.0,100.0,0,464.0,42.0,105.0,28.0,25.0
2023-10-20,46.0,1211.0,78.0,1,1045.0,6.0,295.0,34.0,11.0
2023-10-21,56.0,1205.0,132.0,1,1334.0,83.0,150.0,79.0,25.0
2023-10-22,40.0,1251.0,120.0,1,1899.0,68.0,166.0,53.0,24.0
2023-10-23,48.0,1294.0,137.0,0,2052.0,66.0,258.0,52.0,32.0
2023-10-24,62.0,1350.0,33.0,0,1153.0,61.0,388.0,32.0,37.0
2023-10-25,49.0,1363.0,63.0,0,371.0,64.0,295.0,60.0,31.0
2023-10-26,42.0,1114.0,84.0,1,1251.0,100.0,64.0,40.0,22.0
2023-10-27,41.0,1259.0,55.0,1,1633.0,66.0,363.0,34.0,16.0
2023-10-28,45.0,1240.0,135.0,0,1685.0,34.0,352.0,105.0,24.0
2023-10-29,50.0,1357.0,90.0,0,1539.0,40.0,155.0,59.0,30.0
2023-10-30,60.0,1188.0,122.0,0,1226.0,84.0,424.0,56.0,21.0
2023-10-31,55.0,1179.0,92.0,1,1817.0,94.0,15.0,24.0,36.0
2023-11-01,46.0,1233.0,83.0,0,941.0,4.0,402.0,75.0,24.0
2023-11-02,58.0,1234.0,64.0,0,230.0,65.0,169.0,35.0,29.0
2023-11-03,54.0,1250.0,57.0,1,1599.0,96.0,383.0,73.0,34.0
2023-11-04,41.0,1347.0,142.0,1,1423.0,75.0,387.0,67.0,42.0
2023-11-05,54.0,1129.0,33.0,1,1964.0,74.0,425.0,68.0,25.0
2023-11-06,63.0,1186.0,73.0,0,300.0,39.0,444.0,29.0,29.0
2023-11-07,54.0,1178.0,41.0,0,663.0,79.0,282.0,74.0,19.0
2023-11-08,53.0,1283.0,151.0,1,1274.0,37.0,193.0,59.0,22.0
2023-11-09,43.0,1278.0,136.0,1,443.0,10.0,299.0,27.0,15.0
2023-11-10,47.0,1239.0,116.0,1,882.0,86.0,296.0,45.0,27.0
2023-11-11,62.0,1241.0,77.0,1,1191.0,18.0,341.0,86.0,27.0
2023-11-12,38.0,1216.0,130.0,1,259.0,93.0,217.0,9.0,14.0
2023-11-13,58.0,1290.0,44.0,1,630.0,95.0,341.0,14.0,16.0
2023-11-14,43.0,1254.0,150.0,1,1761.0,85.0,343.0,36.0,34.0
2023-11-15,42.0,1316.0,137.0,1,622.0,9.0,190.0,74.0,18.0
2023-11-16,37.0,1263.0,128.0,0,878.0,48.0,117.0,103.0,28.0
2023-11-17,53.0,1288.0,85.0,0,225.0,9.0,226.0,45.0,27.0
2023-11-18,63.0,1343.0,41.0,0,631.0,28.0,105.0,63.0,14.0
2023-11-19,52.0,1266.0,101.0,1,1148.0,58.0,226.0,37.0,39.0
2023-11-20,44.0,1270.0,79.0,1,1458.0,12.0,448.0,76.0,39.0
2023-11-21,47.0,1298.0,114.0,1,868.0,27.0,263.0,77.0,24.0
2023-11-22,54.0,1323.0,37.0,0,1070.0,51.0,187.0,52.0,30.0
2023-11-23,62.0,1261.0,109.0,0,306.0,49.0,257.0,49.0,21.0
2023-11-24,58.0,1259.0,46.0,0,818.0,10.0,425.0,30.0,26.0
2023-11-25,59.0,1269.0,103.0,0,1179.0,85.0,138.0,43.0,40.0
2023-11-26,49.0,1320.0,61.0,0,1803.0,83.0,248.0,51.0,14.0
2023-11-27,50.0,1103.0,129.0,1,387.0,72.0,403.0,45.0,23.0
2023-11-28,44.0,1241.0,143.0,1,317.0,47.0,168.0,76.0,16.0
2023-11-29,44.0,1232.0,88.0,1,236.0,65.0,440.0,54.0,20.0
2023-11-30,61.0,1240.0,72.0,0,1881.0,36.0,241.0,17.0,24.0
2023-12-01,44.0,1276.0,145.0,0,1837.0,39.0,118.0,82.0,29.0
2023-12-02,49.0,1344.0,135.0,1,1912.0,80.0,157.0,63.0,17.0
2023-12-03,51.0,1233.0,35.0,1,1869.0,57.0,455.0,87.0,23.0
2023-12-04,68.0,1250.0,87.0,1,719.0,31.0,213.0,61.0,11.0
2023-12-05,47.0,1283.0,104.0,0,2005.0,84.0,384.0,74.0,30.0
2023-12-06,53.0,1294.0,127.0,0,617.0,26.0,209.0,40.0,16.0
2023-12-07,51.0,1280.0,57.0,0,1996.0,34.0,412.0,57.0,25.0
2023-12-08,57.0,1356.0,44.0,1,737.0,32.0,197.0,71.0,18.0
2023-12-09,50.0,1227.0,98.0,0,1606.0,11.0,415.0,25.0,41.0
2023-12-10,55.0,1272.0,95.0,0,1632.0,30.0,153.0,38.0,27.0
2023-12-11,57.0,1305.0,150.0,1,1408.0,25.0,107.0,43.0,22.0
2023-12-12,56.0,1181.0,125.0,1,1750.0,53.0,93.0,31.0,33.0
2023-12-13,64.0,1280.0,123.0,1,556.0,8.0,187.0,58.0,17.0
2023-12-14,53.0,1189.0,136.0,1,2068.0,54.0,274.0,63.0,36.0
2023-12-15,39.0,1290.0,37.0,1,313.0,42.0,127.0,82.0,15.0
2023-12-16,63.0,1174.0,96.0,0,843.0,72.0,387.0,-4.0,27.0
2023-12-17,50.0,1192.0,84.0,0,245.0,18.0,367.0,46.0,28.0
2023-12-18,52.0,1231.0,81.0,1,1273.0,63.0,225.0,63.0,30.0
2023-12-19,48.0,1263.0,68.0,0,1969.0,28.0,317.0,42.0,33.0
2023-12-20,52.0,1268.0,67.0,0,837.0,98.0,372.0,55.0,18.0
2023-12-21,43.0,1351.0,58.0,1,604.0,15.0,251.0,59.0,23.0
2023-12-22,62.0,1321.0,74.0,1,818.0,76.0,230.0,61.0,21.0
2023-12-23,45.0,1256.0,46.0,0,733.0,40.0,44.0,79.0,9.0
2023-12-24,62.0,1202.0,90.0,0,530.0,85.0,113.0,47.0,39.0
2023-12-25,57.0,1280.0,32.0,0,1903.0,88.0,384.0,18.0,19.0
2023-12-26,58.0,1374.0,144.0,1,1407.0,51.0,66.0,54.0,26.0
2023-12-27,51.0,1272.0,89.0,1,1355.0,4.0,430.0,22.0,18.0
2023-12-28,45.0,1288.0,63.0,1,454.0,86.0,41.0,10.0,11.0
2023-12-29,52.0,1257.0,132.0,0,392.0,20.0,134.0,77.0,21.0
2023-12-30,60.0,1242.0,94.0,0,572.0,13.0,207.0,49.0,35.0
2023-12-31,50.0,1280.0,131.0,0,1580.0,100.0,71.0,43.0,24.0
2024-01-01,61.0,1344.0,127.0,1,378.0,100.0,76.0,87.0,27.0
2024-01-02,50.0,1370.0,144.0,0,1784.0,48.0,63.0,60.0,16.0
2024-01-03,47.0,1179.0,62.0,1,2019.0,85.0,43.0,66.0,17.0
2024-01-04,50.0,1133.0,65.0,1,521.0,45.0,327.0,58.0,16.0
2024-01-05,58.0,1324.0,50.0,1,1050.0,24.0,107.0,49.0,11.0
2024-01-06,49.0,1381.0,125.0,0,1640.0,13.0,141.0,82.0,31.0
2024-01-07,54.0,1169.0,58.0,1,635.0,96.0,88.0,56.0,13.0
2024-01-08,51.0,1260.0,53.0,0,1632.0,22.0,273.0,50.0,15.0
2024-01-09,55.0,1141.0,118.0,1,480.0,17.0,56.0,40.0,25.0
2024-01-10,56.0,1124.0,104.0,0,1463.0,35.0,293.0,76.0,13.0
2024-01-11,59.0,1260.0,125.0,1,533.0,93.0,466.0,21.0,26.0
2024-01-12,59.0,1207.0,54.0,1,896.0,44.0,155.0,62.0,25.0
2024-01-13,51.0,1413.0,120.0,1,1479.0,95.0,117.0,54.0,23.0
2024-01-14,60.0,1244.0,112.0,1,1486.0,29.0,22.0,60.0,23.0
2024-01-15,52.0,1231.0,77.0,0,1146.0,67.0,154.0,40.0,32.0
2024-01-16,45.0,1366.0,103.0,0,641.0,14.0,62.0,43.0,11.0
2024-01-17,57.0,1240.0,112.0,0,540.0,48.0,445.0,73.0,20.0
2024-01-18,57.0,1221.0,105.0,1,242.0,22.0,406.0,65.0,21.0
2024-01-19,57.0,1151.0,104.0,0,1791.0,31.0,112.0,42.0,23.0
2024-01-20,48.0,1307.0,82.0,1,1244.0,31.0,301.0,50.0,25.0
2024-01-21,52.0,1190.0,49.0,1,339.0,19.0,387.0,105.0,20.0
2024-01-22,50.0,1240.0,142.0,0,716.0,8.0,165.0,34.0,14.0
2024-01-23,51.0,1268.0,87.0,0,966.0,68.0,177.0,62.0,16.0
2024-01-24,65.0,1285.0,148.0,1,1881.0,67.0,2.0,49.0,15.0
2024-01-25,58.0,1311.0,149.0,0,898.0,7.0,138.0,65.0,26.0
2024-01-26,47.0,1270.0,93.0,1,1171.0,44.0,185.0,43.0,9.0
2024-01-27,52.0,1173.0,104.0,0,905.0,58.0,311.0,77.0,19.0
2024-01-28,48.0,1196.0,124.0,1,497.0,14.0,166.0,52.0,19.0
2024-01-29,55.0,1314.0,142.0,1,568.0,48.0,319.0,76.0,19.0
2024-01-30,67.0,1165.0,68.0,0,338.0,26.0,197.0,59.0,22.0
2024-01-31,63.0,1268.0,72.0,1,635.0,88.0,12.0,39.0,18.0
2024-02-01,47.0,1294.0,35.0,1,564.0,19.0,204.0,54.0,16.0
2024-02-02,52.0,1206.0,36.0,1,643.0,91.0,286.0,28.0,15.0
2024-02-03,58.0,1100.0,99.0,0,1909.0,95.0,392.0,106.0,31.0
2024-02-04,48.0,1194.0,151.0,0,1298.0,85.0,86.0,64.0,38.0
2024-02-05,40.0,1292.0,31.0,1,1191.0,25.0,405.0,66.0,19.0
2024-02-06,48.0,1160.0,44.0,0,1542.0,1.0,372.0,43.0,25.0
2024-02-07,62.0,1280.0,51.0,1,1848.0,13.0,378.0,60.0,32.0
2024-02-08,40.0,1344.0,147.0,1,1661.0,94.0,434.0,16.0,18.0
2024-02-09,56.0,1223.0,43.0,1,444.0,61.0,42.0,40.0,16.0
2024-02-10,42.0,1151.0,35.0,1,923.0,30.0,28.0,39.0,24.0
2024-02-11,54.0,1147.0,60.0,0,1206.0,62.0,148.0,91.0,19.0
2024-02-12,51.0,1298.0,136.0,1,1647.0,34.0,83.0,47.0,16.0
2024-02-13,61.0,1101.0,46.0,0,1679.0,53.0,141.0,87.0,17.0
2024-02-14,50.0,1244.0,145.0,0,785.0,20.0,164.0,22.0,35.0
2024-02-15,64.0,1196.0,67.0,0,1981.0,17.0,231.0,81.0,14.0
2024-02-16,60.0,1295.0,87.0,1,514.0,59.0,202.0,45.0,24.0
2024-02-17,61.0,1236.0,117.0,0,1023.0,48.0,197.0,97.0,23.0
2024-02-18,57.0,1245.0,43.0,0,315.0,14.0,337.0,83.0,9.0
2024-02-19,50.0,1210.0,123.0,1,367.0,18.0,415.0,40.0,12.0
2024-02-20,53.0,1199.0,32.0,0,1941.0,33.0,205.0,36.0,25.0
2024-02-21,36.0,1200.0,123.0,0,491.0,95.0,312.0,96.0,13.0
2024-02-22,56.0,1253.0,71.0,1,752.0,9.0,448.0,55.0,31.0
2024-02-23,45.0,1275.0,81.0,1,1725.0,60.0,323.0,66.0,22.0
